path,revenue_y7,revenue_y7_ex_b2b,net_profit_y7,cum_profit_y7,peak_funding,peak_funding_month,breakeven_month,breakeven_year,paying_y7,holders_y7,ics_cost_y7,tiered_share_y7,gold_y7,b2b_partners_y7,any_margin_call,total_called_share,draw_float_buffer_days,draw_persistency,draw_agent_productivity,draw_cac_uae,draw_cac_gulf,draw_cac_india,draw_cac_uae_y7,draw_cac_gulf_y7,draw_cac_india_y7,draw_referral_rate,draw_referral_conversion,draw_organic_share,draw_seasonality_amplitude,draw_self_custody_rate,draw_redemption_rate,draw_holder_redemption_mult,draw_spot_attach_mult,draw_spot_ticket_mult,draw_spot_frequency,draw_pm_share,draw_facility_takeup,draw_txn_per_draw,draw_foreign_spend_mean,draw_reissue_rate,draw_replacement_rate,draw_atm_share_1,draw_atm_share_2,draw_atm_share_3,draw_atm_share_4,draw_atm_mid_1,draw_atm_mid_2,draw_atm_mid_3,draw_atm_mid_4,draw_drawn_pct,draw_facility_turnover,draw_draws_per_year,draw_family_attach,draw_family_cancel,draw_beneficiaries,draw_b2b_fee,draw_partner_users,draw_partner_adopt,draw_partner_aum_user,draw_ticket_uae,draw_ticket_gulf,draw_ticket_india,draw_vault_fee,draw_vault_min_daily,draw_vara_supervision_aed,draw_vara_application_aed,draw_kyc_per_check,draw_capital_activities_aed,draw_insurance,draw_audit,draw_tech_audit,draw_launch_audit,draw_agent_commission,draw_referral_reward,draw_card_platform_fee,draw_card_setup,draw_card_per_card,draw_card_per_auth,draw_card_fraud,draw_xborder_fee,draw_uae_spend_abroad,draw_prefund_days,draw_prefund_min,draw_tech_build_y1,draw_tech_build_y2,draw_tech_maint,draw_contingency,draw_kyc_monthly_min,draw_ceiling_mult,draw_cac_conv_coef,draw_monthly_churn,draw_partner_aum,draw_family_churn_monthly
10,4517605.640941506,2911725.6684306487,657920.5196944785,-173897.63255044975,2628949.2826718413,37,999,99,83250.0,75070.0,307745.19971126446,0.5409297625063163,170.92951506867678,12.0,False,0.0,8.88831130962827,0.6298141686334595,6.732777010538226,95.5521647881657,81.80008575125552,23.068243874307502,40.65892182757618,42.82386106933261,12.382288409818393,0.8453699700122564,0.6335160256334768,0.15261415899428452,0.9974022586630472,0.06454618315945607,0.08155044770548177,1.6689113090113985,0.9421690518259425,1.1284481675568927,1.662326097737946,0.595202980788133,0.15333006574516644,5.484093711918103,0.3276922925834801,0.05892919393067934,0.09723249865519218,0.5765632278519885,0.26993350935958726,0.10732125006561552,0.04454040071012798,248.90164956050415,1011.0555069068455,2342.127742127076,4046.0102766578507,0.42671203030444904,0.46957381205269105,1.802490397443656,0.21160202026322622,0.2209273748416321,2.260023046677118,0.007192591562398054,810728.4109502956,0.055755572147823056,411.60701449068506,35.593396358516834,27.690306176885237,32.13807605927678,0.0025594113993238723,22.717333647372506,457775.37405376695,188518.44303280243,1.7038881675484059,559554.9857594093,52835.50909286404,26593.673674333666,24452.128744549427,56413.556695075284,0.11199042514130805,0.24440576729919797,40269.77319374216,48898.97507630006,5.156101516689377,0.022095480242325233,0.0010838126306598685,0.013147712681074893,0.1405465011003979,2.235193144515463,69740.60566903456,321822.0582686276,128968.61239166415,112168.29827543581,0.17158444888970942,207.354042925384,0.7783042114764058,0.35516816807181417,0.0377947942378003,18605718.103358284,0.057605959818471386
11,3790302.501868625,2981803.9968921463,116972.28806323017,-2095852.5457504275,4333507.479262685,77,999,99,92320.0,82420.0,274669.09435284557,0.5266681927435046,239.00014916253394,5.0,False,0.0,15.740746158573408,0.6230601295913356,6.239953710655769,84.35691912608343,74.91014747185966,15.52694106776385,54.94983976627718,48.34545840574647,12.380226474460965,0.4255455056532922,0.6954884091413847,0.3044247548469663,0.9000778429284293,0.049988644003579705,0.04315129348875193,1.6717109407669701,0.8494242743304002,0.8607711554668034,1.3931320565112177,0.47877001607972475,0.197260087764145,5.236504096173534,0.29129369793413923,0.0789243685921042,0.08906893804380378,0.6867649079948867,0.2525143868793759,0.13429252422769672,0.0426808386169609,231.12894756002567,1060.4214585192778,2312.829450717818,4111.453157607981,0.3551394527145882,0.34085036946589264,2.0650406818956974,0.11052802019286337,0.26459478272298564,2.3903620648309745,0.006269756650965769,1141990.9079028156,0.07173360752795055,314.8279006918997,35.52556035266904,26.937070214324986,31.3376543202192,0.0003281367826243813,17.16930886448648,303682.7128019896,123767.0525062946,1.844556726858035,928874.1759746178,65187.28154276946,35264.214784297015,24120.96196882781,49185.13625892047,0.09743635405285402,0.3626506962328547,24678.034023993598,32124.567419040588,5.603524308380648,0.03619682837705829,0.0013076887123426766,0.013874119463458732,0.13630929443080747,1.4901160313766206,84978.84093382931,320179.8491254194,155428.7249750476,105019.54488927661,0.1855732673534008,223.96429961979902,1.1184863135266492,0.3063010363127959,0.038658929320901314,25790426.9650383,0.06296735305465961
12,5223576.604488727,3553198.6091789296,1262267.6522826697,1150138.518998645,2898550.000152988,52,75,7,109580.0,98130.0,377960.48627112864,0.5377690048625487,154.9300904339553,11.0,True,0.0005116863005150802,8.335040670685432,0.6231953249079903,7.616529575416176,68.82258981209293,74.73241000236253,16.74329400852479,61.356375883820206,53.92221392068169,10.496741748837414,0.8045435929994582,0.6340211790752898,0.3091572553475131,0.8607519046407199,0.04529343407114904,0.05853881264633384,1.8029383615602625,0.7169363761593754,1.0436734504768794,2.1499530616352733,0.7635568368479013,0.15791524432522389,4.326953914599041,0.30041050836866573,0.05372174697459116,0.11336917949970804,0.5579303950235137,0.23976211666631342,0.10308140751868215,0.03661557943043862,223.07842667145604,931.7247733495687,2232.5289794316686,3780.7093085498855,0.45121872280175485,0.4099734513485949,1.6667827019989987,0.21882763110983028,0.2759480577355364,2.51529636063367,0.008011410892528607,1076562.2103771768,0.06197367539944438,284.0970239194532,34.125377424880924,23.78420931103904,31.568443866277182,0.002153369361958168,27.53804148821426,430480.3844416014,147323.26133987246,1.7809000943546427,597770.7332164985,59609.907048449335,15844.960093062984,16762.82889954981,39332.69660443444,0.09300482308731695,0.2206847728087228,25635.491410718118,75230.16040472036,4.811728666525104,0.040355681872937824,0.0011885108322102003,0.013654010022837563,0.15760826933391814,1.6237836544111102,113465.45411339164,455947.55651879776,123701.26511754483,131822.48156915116,0.12099719090151484,279.92375839397175,1.2732517466654651,0.36048236751700685,0.03864154792109242,18954532.112412322,0.06416455007948496
13,4045775.6018497106,2894387.981800288,79214.73922672682,-1024503.9565756537,2504875.889536013,37,999,99,78410.0,77670.0,290396.6045217317,0.5375448487954895,251.10436372633868,9.0,False,0.0,7.615009021821249,0.5951075471295956,7.199403232812148,97.50029911438192,96.86727833925752,13.668606146255168,43.43122225417268,50.07480256728896,10.500774970118178,0.7528820135130521,0.601221531409294,0.19165471863101852,0.7595185826953703,0.06354692199819584,0.06542210358896239,1.3695228462108002,1.2843481524567806,1.105153100972133,1.6981829132227697,0.6728268207146728,0.22545378016760964,3.6881168636608024,0.36647419127879743,0.06242863938736913,0.09394002417759525,0.5138645301166541,0.21396668529657736,0.13968982862055335,0.02125483509183506,258.39107234724713,1020.3899714175237,2304.9016701391456,4206.665866530758,0.36719372145288226,0.43035020016126146,2.1181425203869275,0.14471858351184005,0.1988007210341776,1.876182451831486,0.007622540652700438,715908.8257820304,0.06246151472419492,375.3263613379312,37.46612227996998,29.69523688347514,29.02976811527183,0.0017016235228074646,25.20800448549101,439624.48845314,158452.50153165925,1.7654293349819645,626753.5894927674,38774.48356945985,31197.456209505297,12872.933331328655,52625.2588160808,0.1180701396986936,0.2799442412971404,41704.53642137797,68491.70318096047,3.88165006082437,0.025022648333772005,0.0009656037386450394,0.013555289263731618,0.09074683224199162,1.4274118804806304,64331.061393697026,244135.15014367393,172158.68035288225,99465.22150476553,0.23142858856112256,285.4575415408752,0.8249244791536002,0.48415307657996765,0.042329106362125724,16783374.941784896,0.05985537526543461
14,4160993.6283886647,2262469.0952729136,683256.6292927196,1014132.0671405555,2573301.2034428963,37,68,6,70900.0,68950.0,239517.0742656478,0.540793707543797,248.30143952026341,23.0,False,0.0,15.807764857551573,0.6234307159767821,6.118690654359892,72.64532320881453,70.71510500168667,20.176406179103928,84.58316710285825,36.93832630656897,10.168702632283175,0.312916497356123,0.6933195446976144,0.26616144433523703,0.7780948905609969,0.10256931718441689,0.045286661309330414,1.7581409089023663,1.3374817893323643,0.9135272290776626,2.023896165530478,0.7908115855533935,0.19039201845626624,4.36560101422494,0.348961940047321,0.0633567269519054,0.09662236389352251,0.546073727130426,0.24194044053933184,0.07146943720224332,0.034946026837161664,215.00113320146863,980.5162740504281,2233.5200171086876,3930.4332164562747,0.5577578122000935,0.4079416750577105,1.4307240205279872,0.1697121920992294,0.335112865801136,2.6884972169871375,0.00829596628061455,608823.0445638875,0.0538470314912436,303.506887181412,35.329514813115416,27.151016365631722,29.054550584209828,0.0023012262750389248,43.0012976604953,338914.14293340826,142337.29468950542,1.816836402742413,903332.1492868776,58106.01198948428,26914.18347740714,19639.238421595226,53927.83501824586,0.10194456414357089,0.26275114082236384,36211.69474607218,62514.80346828855,5.564855335370362,0.03653662311904292,0.0005414274878134102,0.013639244306786383,0.08613452894525217,2.4946518056652405,99932.9289317872,439824.86288883875,189228.5013530663,138679.1459951333,0.13502293088769035,250.66337957342418,0.7944407966193509,0.27746940742220716,0.038611293090636156,9949961.478382645,0.07075975546673907
15,3971597.8263768973,2871508.474449657,275922.0647992523,-877334.1590870053,3025266.8237664704,76,999,99,105570.0,72560.0,291949.8632132048,0.5445461180037051,265.1539884315279,12.0,False,0.0,13.170462005374084,0.7167415386915913,3.988229904780499,96.52537694226217,91.59853694129424,13.812911851779496,58.87311841954508,49.13644833516106,9.702758580183158,0.5526281043529504,0.638211696374333,0.2729613651773507,0.9473880643599764,0.05930639984475894,0.08333034900813802,1.5165512649020176,0.9748006972037655,0.757032772255837,1.5406741612098531,0.6906670296982234,0.12034910342160016,2.8093945302933023,0.31493180773771406,0.07476118477244423,0.1008628708124278,0.6076454295244145,0.28008073440822817,0.11897297149164746,0.036641930414514884,265.73146408464726,1013.3699699517352,2152.0905411017634,3958.6859145229437,0.44127478171378853,0.4712159228864939,2.2638026227947488,0.16170471671102443,0.26634956801518345,2.971261196941374,0.006011900138227951,760709.0239292227,0.06236843845131441,321.4041782507691,28.267116770083405,24.55123707548829,32.40265003192929,0.0006915804560056736,23.016937349804287,223543.72577576598,123536.03437877583,1.7755548638650849,913498.8700166821,27093.92011547209,32790.493360159606,18291.006886899573,22484.92395094722,0.1095829715312413,0.3559595648269793,51666.00264674302,52579.2913933811,4.288683035758344,0.03295647879555967,0.0011070974473132208,0.013725748677052747,0.15098370642312683,1.922674867576919,93449.96699585824,385680.7012500077,260293.3714141806,93734.0309405841,0.20424741719794626,295.60179707702184,1.364707669003121,0.2076883737100806,0.027371746146675036,15248775.021673089,0.05215429602328492
16,5827615.1520371605,3053313.4337387094,2013065.7797143497,4436319.306158508,2486567.0863128365,25,54,5,80690.0,70820.0,295835.02237530117,0.5458385585109894,248.78983198911018,11.0,False,0.0,10.5065144738897,0.6560910502529055,5.798140852103083,84.0325230997166,87.98963552042807,21.088184168840925,61.42825410553948,49.57418830926778,13.155261327229537,0.8328388872418547,0.6287495236673284,0.272055370205232,1.0777926209840074,0.07040340089706394,0.06184386591556097,1.611584768407513,0.9115887950722383,1.0365358852073727,1.49490630944979,0.6154589380042546,0.2712507636625393,4.548929236766499,0.36112266212063143,0.05691715883722537,0.11613046920956464,0.720686936633864,0.2820771835131904,0.1526059459030285,0.02653834931558698,228.8219744922728,1057.6847664749905,2257.4923048729847,4083.048239945013,0.4889135870676957,0.4505128784605036,1.925108975638686,0.14495617318553478,0.23710896052200053,2.2391833887817727,0.008218236836841811,1320567.3119353638,0.0749508912325324,310.0594758893802,33.79626101682758,25.901335184090794,32.2134447939096,0.001790839574827733,16.283877922455908,535813.2147073563,167030.7808641658,1.815487111850767,335868.09751436894,61743.871323093874,25781.790669683687,11312.897451823745,44345.04515676925,0.10033917413824261,0.3473927067043039,45269.59300584122,86920.53389193134,3.8469039431813736,0.02983307655411642,0.001099925006189132,0.01262288342538855,0.1023659597243246,1.8535040805352243,96230.02547430719,249991.05803109758,206468.06906264866,106483.46169021263,0.16677146734956616,275.60840012533333,0.7970272809359752,0.43940124138456316,0.034511712907432046,30688972.84480822,0.05604298349577874
17,4645654.31882227,3264938.337828862,921506.4519660354,441520.2824048151,3137106.983326157,49,80,7,80590.0,77260.0,321170.7030334869,0.5628127969591384,172.34969295163322,8.0,False,0.0,8.972631324411177,0.6454760902890141,6.863021687422919,60.25017065952446,66.66991157446398,18.149026321539782,54.76708654122016,47.93546951716861,12.182561470295667,0.3874105556363276,0.6171588959237233,0.34138592434783777,1.1793875890057113,0.03679365454697688,0.0752200707097743,2.0479311782038074,1.0338573897987833,1.167017155555867,2.142543680350121,0.5393680369043095,0.23040875353491008,5.14552689079734,0.35559792928861794,0.06599556481788552,0.13691451658637216,0.572441471846513,0.25095692969222544,0.15556759371259093,0.03594277801296898,239.79286766045496,1016.6419063887918,2215.910005887313,4005.9309253811375,0.41617920983044826,0.3769081714482426,2.0632046870037892,0.18927188332073136,0.2817007755181401,2.8470442652568004,0.007282528122229605,987081.6767409489,0.07673118455123101,312.90118027449296,33.59146683329494,27.35910623494475,33.43432243187749,0.0010180420192312455,26.914829267878204,400321.64256404515,130962.76720615734,1.788132481420627,378618.39961708256,38888.08609856728,22917.310801335007,23660.225962831984,32858.96470055617,0.10684639986577049,0.24350281003693608,39241.2582058378,33251.06551749545,5.633808649434362,0.04192563532245731,0.0009714410685456175,0.011717164750351013,0.15783956281806422,1.8658125500570766,114310.34601010017,402308.2185012129,84235.71759293457,129061.58571683569,0.1640237839688382,224.91816845741272,0.7730930823438705,0.2132738510364913,0.03582319402286116,23699118.592807624,0.0620447258874921
18,3113703.3560388694,2305958.7522943956,-599473.0664357091,-3529259.2355687385,5104882.952936757,84,999,99,75930.0,70530.0,253605.3076752838,0.535299740543493,203.64302887388095,8.0,False,0.0,10.67721962287824,0.598701442082348,6.006109664767409,117.90536754602155,67.3154051294469,13.574744813644122,42.09756065566512,56.107891776052156,7.420227536673092,0.8480993466761507,0.5365397962819188,0.15511564986079818,1.225681721049717,0.05983218379254193,0.07845509980958423,1.4352543859322031,0.6623411984192974,0.8227245551553295,1.4552109633831232,0.532399812490244,0.17038974353196915,4.463756018320022,0.37398023198989555,0.08158210051565176,0.13586779579955965,0.5822100472347893,0.2637781363441658,0.1131551971964599,0.025871375536172223,223.27190300194474,986.5892927582139,2213.7115542960983,3903.0459611440524,0.586077592708851,0.49017483608892487,1.8829591750761838,0.11623408759105178,0.25879374282572076,2.410082251492552,0.007091502352928977,791734.1881433849,0.0536771460494711,335.02484227181066,33.86980324653343,23.964869942070777,31.515388417579565,0.001613288406569514,34.22811515693368,290078.91551215603,142738.31384819868,1.8403677850491509,771865.0565177007,50621.23549531224,38158.514200349455,16074.189238111374,25270.054591431228,0.13500890086707135,0.26158092380415154,29405.309300626963,40603.73555178799,3.9452068778572524,0.030428213894893023,0.0008970523760613682,0.013975056991960026,0.1324313574538506,2.0943962923061092,145990.77090227915,403133.4160633625,172744.92693455832,128721.18371993475,0.21448436267044743,298.46916431371125,0.7758238069094847,0.4889266486817352,0.04184848193410151,14237896.350179838,0.06546454673230073
19,7315116.031068936,3246084.8951034225,3085252.0251916302,8600605.473776668,2249041.0586690158,13,40,4,101740.0,75780.0,321779.3575445364,0.5525574583145562,155.85934723598433,15.0,False,0.0,8.71284339690933,0.7114709011496876,6.936374002481016,103.95398317309969,83.91781844845488,14.396855546747153,72.4460699173884,41.22192260317577,11.333515994571464,0.5932322002168627,0.6500885765809197,0.22570836904759561,0.9148293418596383,0.06584121705266499,0.05969307761165704,1.92095207133354,1.0841053515581587,0.8538430463447282,1.400493887518974,0.6340759725318235,0.21733090746696776,2.6732741143026013,0.33890785842486615,0.06856918859919213,0.14910641464235463,0.626796411861665,0.2199477838539195,0.09229687814312963,0.030711728823311135,225.72315004790875,1025.0005670665087,2283.515008995275,3802.4891520707874,0.406477738090427,0.43444108064111814,1.8520089242959092,0.10479992602216584,0.23273398377784607,2.3572838165924384,0.006801346342480903,1321212.733214749,0.07624246290047376,395.9453030980858,37.113677327515944,26.75173427072903,32.92045595078929,0.0008593913260480429,42.774779663420176,517157.9430009929,146076.33802712202,1.7190659082257937,956110.9027702644,52040.39737857051,14750.681124011402,18518.448003782487,37140.10040106329,0.1037023551037151,0.35151229764956426,35484.03971182777,62852.31586989166,4.132254597272542,0.025136505875576434,0.0010277412285586403,0.012966930316483773,0.07254020143861258,1.963693548404677,137797.56403976353,537891.3586226327,173297.88594253527,177968.38353226322,0.23394793476080147,275.74435057350445,1.1887426992957122,0.3223470389778227,0.027969791870154137,39884565.31074862,0.04919397421350702
20,3903562.3499140744,2822160.052339789,338413.5491955158,524222.7393211495,2322321.8594650477,37,69,6,93030.0,82000.0,299832.05725779815,0.5372793235445352,171.23816796137797,9.0,False,0.0,11.532794390093484,0.6316675681469115,7.082731453306669,71.34495070322852,95.53741584958672,18.76203864071349,61.639948962121366,49.949086261970336,9.824829121240272,0.585756670698484,0.5658074467141782,0.22548131394205614,1.2209280741025672,0.06443886473627106,0.0625374646158483,1.5542473615207697,1.5054482887947256,0.9403572673115926,1.761424483788936,0.754314226209722,0.13426276896324763,3.002038231947151,0.4042213230787214,0.04664849547611153,0.1263966464295438,0.5583649847009994,0.2669572876613703,0.11151608375803838,0.027379239438541442,263.24943082709063,971.6741924178692,2374.041662211433,4148.494789499017,0.6097224461944504,0.4576975827856627,1.8611608926000476,0.16021902622733275,0.273957633968421,2.8056967858440425,0.007877743244535149,714074.5008375603,0.06600323227112401,323.6191609283753,33.90221457549138,29.694627139018163,28.773200262776307,0.0012272410409249652,32.564085494031545,323387.79472330713,165693.18637902598,1.8343234849129204,713289.4290307126,42361.233640539336,29769.154502140278,19065.505956779525,43081.93460348603,0.11705555429338389,0.3702838613133533,36777.12607771096,42271.389686941584,6.269580756145371,0.033388273505470176,0.0008962115840495315,0.012156943089841134,0.08228174791585027,1.8788697334151463,110845.91594222662,271964.8420214359,141653.55233350117,99702.14329864061,0.11501908785318922,223.77526528153905,1.1477646453750694,0.4103852872987377,0.037559149353601384,15252567.532578608,0.0628965317244361
21,4395932.54489977,2551356.64857463,688160.2984869312,1193738.512455014,2575930.75424602,37,66,6,91200.0,75040.0,287947.37115072674,0.5457170356111646,264.4720717172171,13.0,False,0.0,6.947740407079006,0.6733896023439319,5.474351747173121,73.25468153535428,84.21953697726826,21.650764988034783,46.01340145922519,47.06936780953965,10.473942477837578,0.7450851709606663,0.6079441813771189,0.24049746963657026,1.2220064681486678,0.0998106248023114,0.05300104204310162,1.809154859088749,0.5950585180498715,1.0561657136943214,1.5862638235102482,0.5995307348985499,0.1129756022436312,3.8157547759325707,0.3197013663752025,0.05070055960952842,0.08236450825388829,0.6697653796943608,0.2409554038395914,0.13089251437502192,0.04436631419219245,262.129069909564,985.6879590093965,2185.7353963213372,4243.591800140642,0.5695205016700013,0.38886430969459224,2.8827910180009235,0.14419647013063058,0.2977658582357122,2.7284013586398688,0.0063457105961789145,1237924.357961326,0.04963620994350537,363.8984402208582,31.016704822710025,27.254330121613258,30.336983114260306,0.0008238282643388435,30.29306950707383,390210.7208870539,149445.18736913602,1.7390736523886707,641883.8171473072,55968.160700950604,22415.96035652634,9977.797441339435,29987.392432394772,0.09557147344207097,0.3232055448889925,33616.24493043522,57315.202149476405,3.8102570809576966,0.03665363682227833,0.0014943930636134187,0.013851682768939977,0.09533626737482281,2.291698840975105,83579.64575887872,298478.1951904311,187036.34118713601,143476.47956049134,0.18018922046691038,298.03892337627946,0.8596111980788221,0.31795920497650143,0.032415579037197495,22360057.46132072,0.06050235553147054
22,5673292.164802574,3762570.1928557046,1625612.1602203196,1913661.7178971206,3190333.5312365014,49,70,6,103940.0,94590.0,306256.7140767116,0.5189643882536644,116.23890803712875,12.0,False,0.0,12.238520942313926,0.5793621188579356,4.428955104170361,64.00708330837193,67.17174583611057,13.66281692229716,52.4476869909805,34.40155531030568,11.616454551747104,0.7082678730421905,0.5863821794324043,0.3055697671314829,0.9707195750736755,0.0981610201741262,0.09815018113336539,1.4243588280259545,1.1312163846864585,1.043780082877128,2.2560677247478678,0.5168851208800841,0.2506316338327516,3.7803769433833514,0.3694791045494872,0.06370337273052935,0.1254564815331477,0.5462810852237427,0.27387909729899507,0.11017469084297403,0.040816232031116534,238.24424554077146,1047.001193729769,2223.1118663030056,3921.664542103687,0.4650542222929418,0.4880922698495912,1.5943484564428272,0.17365719959165923,0.3142325318963278,2.896990172141902,0.007839800838906695,1006652.8266817796,0.06846852823822827,294.67311333017443,31.76111884626077,23.94771805276378,28.880303425954597,0.002144413959981017,42.298101723591806,509096.85284745524,148616.87051137228,1.7451132286535433,559984.3236546596,52824.50582320378,45466.03949513375,19950.881326479815,29586.97508134784,0.07182192978358337,0.30043134433079643,41920.16928914859,50354.48812797897,3.9622503859033253,0.038452797878743436,0.0008950513551847536,0.013437187573918558,0.11306214569837023,1.6756438887921958,80520.31801585486,416475.63311129744,163936.61853972904,146966.04860684322,0.1921620473826533,216.64354214188614,1.3960318720304996,0.27627208709995693,0.04446666776545072,20310060.710391395,0.07403640035988734
23,5257997.316094782,3097457.3694783445,1616445.444636106,1730003.9024090336,2499664.2541093305,49,71,6,93580.0,80690.0,309254.15503646556,0.546565673954209,327.751539650932,13.0,False,0.0,11.937447337561377,0.6517038540849558,6.1900750967928015,59.381258734511306,94.63535395291355,13.967953877335875,64.69177948708581,40.85987826995356,8.640168055599872,0.48006993155258104,0.5582220662226137,0.2555496016617277,0.8785250087691255,0.07832218988177853,0.05401953775485541,1.7304506911806146,0.9927662631317676,1.0035822910695407,1.7420634859726785,0.7177561441835554,0.18221999217313883,3.2297750556721594,0.34980740683954115,0.05698852316996538,0.1138198705491642,0.6237416648387494,0.2370801784379714,0.14717836554502112,0.040004385381161384,285.84001022241034,987.944653027475,2392.8171291801455,4229.317943952453,0.509123029680647,0.46405403634883663,2.1257689922901375,0.12264587128261652,0.2552048066457764,2.843159261108333,0.006744183188833466,1086827.5700766186,0.050388011894467344,449.9888158388443,32.583721177964655,29.99678098708653,30.258445868671874,0.0009197985379637813,21.386741860620372,388442.5240254598,190102.34311156993,1.7733825217903274,956102.466343453,32425.060783521225,32791.46706007378,10524.827313321519,61423.54151779264,0.11990971800923395,0.355551461864233,51948.34811472229,44595.48302129188,4.085711467715374,0.03462309318820797,0.0011709488165442905,0.012890614175392867,0.12414329913553826,2.04669824992534,98566.38160683785,244248.09513038024,109673.76376581396,115768.91481261098,0.12683457092426922,291.7334955214264,1.1693049507443933,0.4134996385030042,0.035051376844576265,24642773.758597054,0.05845605193497483
24,3917799.9888396556,2706893.892789566,399208.03249202186,90758.86096567853,2588866.513417836,37,83,7,82790.0,68600.0,254150.8677719146,0.5437611467071801,132.16296196992496,8.0,False,0.0,13.614199591806434,0.6587399739916744,5.566187597388593,89.12759688950962,57.857097460314904,19.68532766876695,49.447416800209446,65.12560952720627,14.76359206450687,0.48847675743148383,0.6399543833547381,0.26555263340957,0.8914209872596861,0.10275840685675852,0.05919666137899169,2.264824563777691,0.8180445934775122,1.0532782852426312,1.4849798158611005,0.7357878526736379,0.236070025606751,3.043847333856008,0.35056986582654176,0.07824420962839546,0.10509551518732184,0.6455818176243133,0.22621954692833485,0.13533511468635412,0.03853770356638617,253.4746030717074,970.860162623762,2211.423792863242,3678.0681454229825,0.5049696994825428,0.43557607984488317,1.7865545087993533,0.13429054384867187,0.26556944771323154,2.054263269537613,0.0071032080475471795,771571.767392095,0.0671461453393925,411.3093000791041,29.903875015051696,23.430741524035476,30.438157306132734,0.0017423105912976744,31.105845770547898,505653.6990676973,163729.68293365947,1.7935726896893565,327263.35035669,47947.436307126234,24174.1330265736,14980.382366485417,38827.61168510851,0.10951650257065107,0.2871807569156137,28927.785879279065,63351.58014284904,6.095465168612499,0.03192309059749862,0.0012922003923946446,0.013956824225807183,0.14127426599150028,2.108487121231776,113521.97303541804,320432.9686927257,233813.9452942753,107786.65349297081,0.13777169836656628,296.6734424783588,0.9209915213867119,0.4487913016981686,0.03418747127759614,21309141.023755983,0.05871299555184972
25,4367759.847461444,3559474.806116881,542149.9203570962,-84498.85157699068,2709153.96202644,49,999,99,95960.0,87060.0,362217.5236116291,0.5366080209813135,307.75598532543376,8.0,False,0.0,12.817158180813344,0.6185445451540563,7.957041356325357,83.9147811710465,72.33470418500124,12.326599975377954,75.77730151637923,46.09559444216234,11.43589281400277,0.6251290681122785,0.5531751250721006,0.22416953074302273,0.6923789099875354,0.04320483053508952,0.0496791923176422,1.8370182140489608,1.1501189482405136,1.152446571220418,1.934856461020733,0.43429780217002284,0.2067496447574026,3.991429541179744,0.40175868798861114,0.06972690433821557,0.09747005690644212,0.6146165298728077,0.2319659714838316,0.1120602048554385,0.03844524331099188,245.72932251090086,1033.6632740400917,2236.5904002541984,3921.122235892077,0.5405834577642248,0.4246183530570377,2.1057998179713393,0.1944833134958046,0.303179112970446,2.6074782378460135,0.006415572442002398,675373.0229862358,0.0588293791070037,396.370356492359,35.472174683204756,25.585056636396352,28.962692032684327,0.001058959736869225,35.655940721449085,432299.4987405855,132852.1751028586,1.6751704811059087,435410.40954523714,55473.32065974277,19754.695686892654,12402.539063453627,46377.058705947464,0.10083414167516017,0.24357166866372507,41508.087599521554,29743.23511580079,5.0165587570949945,0.026504336528199834,0.001531575607517739,0.01265316171015933,0.14384052640373346,1.6024973574517172,87325.16821463295,384972.08658847655,208859.8927328425,98945.42909039195,0.13264437059052128,284.36116276962605,1.1763638216982506,0.2344816405746099,0.039241471226601043,15748498.061777892,0.06773149680153157
26,4689558.732993742,3139970.9291203227,772666.6149224804,1735793.3714460433,2413232.351786558,25,58,5,88660.0,69400.0,309594.0021559902,0.5490952802733139,168.24600307565308,8.0,False,0.0,12.047368356379899,0.7169193710569403,5.408734789476851,85.22163910679285,91.64709021620315,12.790476431967216,63.63430719394623,40.935470975064156,11.297572812853915,0.5620009522548249,0.6760524239941663,0.20443835644256458,1.2345929795692,0.09593492972597832,0.07411209414879716,1.7518229777763858,0.9280817449865495,0.952122506595264,1.557108725204706,0.5967998716069866,0.23122267205130215,4.834048392102246,0.3053061500901926,0.06013344152815149,0.08883319167007671,0.576619690003836,0.23516452421991949,0.11809600731067457,0.043731978780736175,268.15022379647064,1020.097979106518,2269.698356180536,3880.8443026776063,0.4600633389080385,0.42605381384925134,2.299713425140898,0.14436842331386737,0.22494688755594713,2.377554214640643,0.007488012125180106,1085410.5648985328,0.0752434457128548,316.7356468902824,34.74057532351645,28.397796521255383,31.82307108771764,0.0021222413581528476,25.394122911384457,318988.00545668305,117478.36892956408,1.7991433779638994,949157.0909147518,46561.23490785748,33748.38870962498,12194.670486940773,41233.178274874386,0.08621822429612402,0.2742215389783287,28131.54593527332,40780.230454008604,3.5110796653980763,0.03412793393921168,0.0007585861808758138,0.013837006982034366,0.11614996330164798,2.2882266307513026,99069.27329971107,334101.03003644117,123731.68509285303,121874.31628801768,0.20103987500427598,295.0519508376482,0.9594788557559184,0.3486076922089548,0.0273516383500777,25867810.073760867,0.04778836968156064
